id,type,url,domain,name,mission_statement,rater
org8611.htm,Human Services : Social Services,http://www.mealsonwheelsgreenville.org,mealsonwheelsgreenville.org,Meals on Wheels of Greenville,"Since 1968, Meals on Wheels has grown to a volunteer corps of more than 2,500 individual, group and corporate volunteers serving 1,500 meals daily throughout Greenville County. All of our clients are referred by a physician and there never has been a waiting list. Meals are provided free of charge and there is no financial qualification to receive meals. Our clients are homebound and physically or mentally challenged to a point where meal preparation is nearly impossible. Most clients live alone or with another incapacitated person. Volunteers monitor the welfare of the clients on their routes and serve as a link to other community-based services such as transportation, home health services, financial services and even home repair and handicap accessible modifications. Over the past forty-two years, Meals on Wheels has served more than nine million meals to people in need. ",n
org13533.htm,Health : Patient and Family Support,http://www.rmhde.org/,rmhde.org,Ronald McDonald House of Delaware,"Founded in 1986, the Ronald McDonald House of Delaware provides a safe, affordable ""home away from home"" to families of seriously or chronically ill or injured children who are being treated at area hospitals and operates 3 Ronald McDonald Family Rooms within pediatric units of hospitals across Delaware. The House is a place where families can stay together and receive the kind of special care they need at such difficult times. Families find a bit of comfort and peace and a hot evening meal after a long day at the Hospital. The Ronald McDonald House of Delaware's mission is to support families in reaching the hope of tomorrow from the challenges of today. ",n
org15142.htm,"Arts, Culture, Humanities : Museums",http://thebakken.org,thebakken.org,The Bakken Museum,The Bakken Museum is a one-of-a-kind museum exploring the mysteries of our electrical world. Inspiring a passion for science and its potential for social good by helping people explore the history and nature of electricity and magnetism. It is a museum with electrifying exhibits and activities that are fun for kids and families and an education center that offers top quality hands-on programs for students and teachers. The Bakken has the world's leading collection of books and artifacts on the history of electricity in life. ,n
org14764.htm,Research and Public Policy : Social and Public Policy Research,http://www.nationalskillscoalition.org/,nationalskillscoalition.org,National Skills Coalition,"National Skills Coalition is a broad-based coalition working toward a vision of an America that grows its economy by investing in its people so that every worker and every industry has the skills to compete and prosper. We engage in organizing, advocacy, and communications to advance state and federal policies that support these goals - policies that are based on the on-the-ground expertise of our members. National Skills Coalition organizes broad-based coalitions seeking to raise the skills of America's workers across a range of industries. We advocate for public policies that invest in what works, as informed by our members' real-world expertise. And we communicate these goals to an American public seeking a vision for a strong U.S. economy that allows everyone to be part of its success. ",n
org13326.htm,Human and Civil Rights : Advocacy and Education,http://www.nepva.org/,nepva.org,New England Paralyzed Veterans of America,"In 1947, a small group of paralyzed veterans living in the local area formed the New England Chapter Paralyzed Veterans of America (NEPVA). NEPVA is a 501(c)(3) tax-exempt non-profit organization that represents the interests and concerns of paralyzed veterans and other individuals with disabilities throughout the New England area. The organization currently has over 1,000 members and continues to grow. The organization's primary focus is veterans' issues, notably quality healthcare for veterans with spinal cord injuries and dysfunction (SCI/D) such as Multiple Sclerosis (MS). NEPVA is interested in all issues affecting the lives of persons with disabilities. NEPVA routinely works with other community civic groups and agencies and has always been a strong advocate for accessibility to all aspects of life that are available to the general population. ",n
org11621.htm,Human Services : Social Services,http://catholicdioceseofwichita.org/catholic-charities,catholicdioceseofwichita.org,"Catholic Charities, Inc. - Diocese of Wichita ","Inspired by God's love, it is the mission of Catholic Charities, Inc. to alleviate poverty and build strong families living in the 25 counties of south central and southeast Kansas, served by the Diocese of Wichita.  We serve all in need, regardless of faith.  ",n
org13187.htm,International : Foreign Charity Support Organizations,http://www.bracusa.org,bracusa.org,BRAC USA,"BRAC is a development success story, spreading solutions born in Bangladesh to 10 other countries around the world - a global leader in creating opportunity for the world's poor. What started out as a limited relief operation in 1972 in a remote village of Bangladesh has turned into the largest development organization in the world. Organizing the poor using communities' own human and material resources, it catalyses lasting change, creating an ecosystem in which the poor have the chance to seize control of their own lives. We do this with a holistic development approach geared toward inclusion, using tools like microfinance, education, healthcare, legal services, community empowerment and more. Our work now touches the lives of an estimated 126 million people in 11 countries. BRAC USA is a US affiliate created in 2007 to advance and support BRAC's global mission. ",n
org12528.htm,"Human Services : Youth Development, Shelter, and Crisis Services",http://www.youthhaven.org,youthhaven.org,"Youth Haven, Michigan","Founded in 1968, Youth Haven is a non-denominational Christian outreach with a single purpose of meeting the needs of disadvantaged youth - free of charge. With campuses in Michigan and Arizona, they have designed year-round on-site programs, Kids' Klub after school activities, Caring Clowns hospital outreach, and follow-up efforts to show hurting kids that God loves them, people care about them, and there is hope for the future! ",n
org6625.htm,Human Services : Social Services,http://www.projectfind.org/,projectfind.org,Project FIND,"Founded in 1969, Project FIND is dedicated to helping older adults on Manhattan's West Side to live more vital and independent lives in the community. Many of the men and women who live in our three supportive housing residences or come to our five senior centers are healthy and active, but may need greater access to social and recreational activities. Others may need a little more help. For the healthy and active seniors, the homeless, and the significant number of frail, poor, elderly people we serve, Project FIND is a true lifeline, providing housing, meals, and a broad array of activities that help older adults cope with the challenges of aging by encouraging healthy living, socialization, hope and optimism. ",n
org14532.htm,Community Development : Fundraising,http://www.unitedwayhallcounty.org/,unitedwayhallcounty.org,United Way of Hall County,"Founded in 1948, the mission of the United Way of Hall County is to unite people, organizations and resources to improve lives in Hall County. Our focus is on EDUCATION, INCOME and HEALTH, because these are the building blocks for a good quality of life. We recruit the people and organizations from all across the community who bring the passion, expertise and resources needed to get things done. We invite you to be a part of the change. You can give, you can advocate and you can volunteer. That's what it means to Live United. ",n
org10668.htm,Education : Private Elementary and Secondary Schools,http://www.shnativity.org,shnativity.org,Sacred Heart Nativity School,"Sacred Heart Nativity School (SHNS) strives to afford our students with one of the most important opportunities - a high quality Catholic education. SHNS is dedicated to providing quality, low-cost private education to at-risk youth in the 6th through 8th grades. It is an academically challenging and a highly structured environment. These youth, 96% Latino, are in danger of dropping out of school and risking a lifetime of poor outcomes. At SHNS our students benefit from a rich and integrated environment where they learn not only reading, math and science, but also the importance of hard work, ethical leadership, compassion for others and responsible citizenship. ",n
org8773.htm,"Human Services : Youth Development, Shelter, and Crisis Services",http://www.swflcouncilbsa.org/,swflcouncilbsa.org,"Boy Scouts of America, Southwest Florida Council","Boy Scouts of America, Southwest Florida Council, chartered in 1929, prepares young people to make ethical choices over their lifetimes by instilling in them the values of the Scout Oath and Law. The Southwest Florida Council provides a program that is fun for all eligible youth in our Council; and through the values of the Scout Oath and Law develops them into the future leaders of our communities. The Council currently has over 32,000 boys and girls ranging in ages from 7-20 years old involved in their programs. These programs are run by more than 4,000 adult volunteers. ",n
org4287.htm,Religion : Religious Activities,http://www.theoutreachfoundation.org/,theoutreachfoundation.org,The Outreach Foundation ,"The Outreach Foundation seeks to engage Presbyterians in Christ-centered evangelistic mission for the salvation of humankind. Through relationships with missionaries and projects with global partners, we help to create and sustain mission partnerships that build up the body of Christ for God's mission in the U.S. and around the world. We are a validated mission support group of the Presbyterian Church (USA), working in and beyond our denomination to help individuals and congregations participate in the amazing things that God is doing in the world. ",n
org6541.htm,"Human Services : Food Banks, Food Pantries, and Food Distribution",http://www.hungernetwork.org/,hungernetwork.org,Hunger Network of Greater Cleveland,"The Hunger Network of Greater Cleveland is the largest direct emergency food distribution network in Cuyahoga County. We have 36 hunger centers which distribute a 3-5 day supply of food and 18 hot meal sites that prepare and serve an evening meal at the end of each month. We serve an average of 58,000 people each month. Half of those served are children. Our annual Walk for Hunger is a five kilometer walk-a-thon through downtown Cleveland which raises funds that provide meals during summer months. Throughout the summer children are at a great risk of going hungry every single day because they cannot use school lunches, often their only meal, as a resource for food. ",n
org8274.htm,Community Development : Housing and Neighborhood Development,http://www.citizensnyc.org,citizensnyc.org,Citizens Committee for New York City,"Our mission is simple: to help New Yorkers -especially those in low-income areas- come together and improve the quality of life in their neighborhoods. Residents are uniquely situated to define and act on the issues affecting their communities. When provided with modest support, neighborhood and school groups can effectively mobilize community resources to improve quality of life.Committee for New York City supports these grassroots efforts by offering grants, skills-building workshops and further technical support in the form of project planning assistance and an equipment share library.In 2014, we provided 366 projects with $1.6 million in grants and services, and our staff facilitated 30 workshops to over 500 social entrepreneurs. Since 1975, we have promoted the spirit of volunteerism, local engagement and social justice that drives our work. ",n
org15233.htm,"Human Services : Youth Development, Shelter, and Crisis Services",http://bostonbeyond.org/,bostonbeyond.org,Boston After School & Beyond,"Founded in 2005, Boston After School & Beyond is a public-private partnership that seeks to ensure that every child in Boston has the opportunity to develop to his or her full potential. Boston Beyond's role is to expand learning and skill development opportunities for students. Boston Beyond mobilizes partnerships among program providers, philanthropy, business and higher education, and the City of Boston, especially the Boston Public Schools. Boston Beyond advances student learning by leveraging the strengths of program providers, both large and small, through a coordinated approach to school and community partnerships. This coordinated approach is at the core of every Boston Beyond initiative. ",n
org4197.htm,"Health : Diseases, Disorders, and Disciplines",http://www.preventblindness.org,preventblindness.org,Prevent Blindness,"Founded in 1908, Prevent Blindness America is the nation's leading volunteer eye health and safety organization dedicated to fighting blindness and saving sight. Focused on promoting a continuum of vision care, Prevent Blindness America touches the lives of millions of people each year. Every year more than 120 million people read, hear or see our messages about early detection of eye disease and prevention of accidents that can cause permanent loss of sight. We train and certify adult and children's vision screeners and screening instructors through the only national program of its kind, providing 20,000 vision screening personnel with the skills they need to help people in their communities. ",n
org7951.htm,Community Development : Housing and Neighborhood Development,http://www.rpa.org/,rpa.org,Regional Plan Association,"Founded in 1922, Regional Plan Association (RPA) is an independent regional planning organization that improves the quality of life and the economic competitiveness of the 31-county New York-New Jersey-Connecticut region through research, planning, and advocacy. For more than 80 years, RPA has been shaping transportation systems, protecting open spaces, and promoting better community design for the region's continued growth. We anticipate the challenges the region will face in the years to come, and we mobilize the region's civic, business, and government sectors to take action. RPA's current work is focused in five project areas: community design, open space, transportation, workforce and the economy, and housing. ",n
org14237.htm,Education : Other Education Programs and Services,http://www.herdzone.com/sports/big-green/,herdzone.com,Big Green Scholarship Foundation,"The mission and responsibility of the Big Green Scholarship Foundation is to ensure that all 350 student- athletes have an opportunity to receive an education. In order to continue in this mission, we must meet our goal of covering the $5.5 million athletic scholarship cost. ",n
org9901.htm,Human Services : Homeless Services,http://www.womenslunchplace.org/,womenslunchplace.org,The Women's Lunch Place,"Since 1982, thousands of Boston's poorest women have found refuge and welcome at the Women's Lunch Place. The Women's Lunch Place provides a safe, comfortable day time shelter, nutritious food, and services for women who are homeless or poor. We treat women with dignity and respect, and foster a community committed to meeting each woman's needs. We are open six days a week, year-round, to offer food, friendship, and a full spectrum of advocacy and support services to each of our guests. ",n
org4875.htm,Health : Treatment and Prevention Services,http://hria.org/,hria.org,Health Resources in Action,"Founded in 1957 as The Medical Foundation, Health Resources in Action is a public health and medical research funding organization committed to helping people live healthier lives and creating healthy communities through prevention, health promotion and research. For nearly half a century The Medical Foundation has worked with academic medical research institutions, health organizations, community coalitions and neighborhood groups, state and local governments, the faith community, and youth serving organizations to create grant programs to support medical research as well as identify and address important health issues in innovative ways. ",n
org5438.htm,International : Development and Relief Services,http://www.inmed.org,inmed.org,INMED Partnerships for Children,"Since 1986, INMED Partnerships for Children has worked to rescue children from the immediate and irreversible harm of disease, hunger, abuse, neglect, violence and instability, and to prepare them to shape a brighter future for themselves and the next generation. Through a broad range of health, education, family support, youth development, agriculture and income generation programs, INMED creates opportunities that inspire hope, build self-reliance and encourage community collaboration, making each generation healthier, stronger, and more productive than the last. ",n
org8039.htm,Education : Other Education Programs and Services,http://www.kaufman-center.org,kaufman-center.org,Kaufman Music Center,"The Kaufman Music Center has roots dating back to 1952 when the Lucy Moses School was founded. The Kaufman Music Center brings together music education and performance for students and audiences of all ages, backgrounds, and skill levels, combining the finest music education for children and adults with boldly innovative yet intimate concert experiences spanning a wide range of music. All three of the Kaufman Music Center's divisions - Merkin Concert Hall, Lucy Moses School and Special Music School - are housed in the Goodman House on West 67th Street in Manhattan. Today, more than 75,000 music and arts lovers use the Goodman House annually. ",n
org10213.htm,Human Services : Social Services,http://www.blindchildrenscenter.org,blindchildrenscenter.org,Blind Childrens Center,"The Blind Childrens Center's mission is to foster the development and education of children - birth through 2nd grade - who are visually impaired in an inclusive, family-focused setting. The Center was founded in 1938 by Southern California Delta Gammas. Each year the Center serves approximately 100 children who are blind or visually impaired and provides an array of support services for more than 350 family members. Our goal is to provide a comprehensive program of specialized education and training which will optimize our students' development and consequent opportunities to lead a meaningful and productive life. We are committed to a family-focused approach where parents, siblings, grandparents, and caregivers are included in the educational process every step of the way. In keeping with best practices, our programs are fully inclusive with sighted children integrated in each class, providing unique opportunities for social interaction and acquisition of critical skills. ",n
org7738.htm,Education : Private Elementary and Secondary Schools,http://www.misshalls.org,misshalls.org,Miss Hall's School,"Established in 1898, Miss Hall's School combines a traditional college-preparatory curriculum with two innovative, nationally acclaimed programs: Horizons, a weekly off-campus, experiential learning opportunity, and the Girls' Leadership Project, which transforms the School into a leadership laboratory.Approximately 206 boarding and day students in grades nine through twelve come from 19 states and 22 countries. The student body is diverse with 25 percent of the students being of color and 33 percent being international. Approximately 50 percent of the students receive some level of financial assistance to attend the School. Miss Hall's School inspires and encourages each girl to pursue the highest standards of learning and character; to contribute boldly and creatively to the common good; and to seek a purposeful life based on honor, respect, and personal authenticity. ",n
org15040.htm,Human Services : Multipurpose Human Service Organizations,http://www.cannonymca.org/,cannonymca.org,Cannon Memorial YMCA,"The Cannon Memorial YMCA strengthens the foundations of our community through well-being and fitness, camps, family time, swim, sports and play, and other activities for people of all ages, incomes and abilities. We help build a healthy spirit, mind and body for all with the core values of caring, honesty, respect and responsibility at the heart of everything we do. With a commitment to nurturing youth development, promoting healthy living, and fostering a sense of social responsibility, we ensure that every individual has access to the essentials needed to learn, grow and thrive. ",n
org12420.htm,International : Development and Relief Services,http://www.accordiafoundation.org,accordiafoundation.org,Accordia Global Health Foundation,"Accordia Global Health Foundation and our many partners are working to build a vibrant, healthy Africa where every individual can thrive. Overcoming the burden of infectious diseases in Africa by creating innovative health models, building centers of excellence, and strengthening medical institutions Our programs enhance local healthcare capacity to promote and deliver consistent quality of care, and strengthen academic medical institutions to train healthcare professionals and nurture young African researchers. We are dedicated to transferring knowledge and skills, and to building of infrastructure, that will lead to an Africa that can move forward independently toward a healthier future. ",n
org8240.htm,Community Development : Housing and Neighborhood Development,http://www.orangehabitat.org,orangehabitat.org,"Habitat for Humanity of Orange County, North Carolina","Habitat for Humanity of Orange County, North Carolina changes lives by bringing together God's people and resources to help families in need build and own quality affordable homes. Since our start in 1984, Habitat, Orange County, has built 200 homes. Habitat for Humanity offers homeownership to Orange County families who otherwise may not have the opportunity to own a home of their own. Families pay $1,000 in closing costs and invest 325 hours of labor into building their own homes and the homes of others. With the security of a decent, safe home, Habitat families are able to turn their attention to improving other areas of their lives such as seeking more education, job training, and better employment. ",n
org6573.htm,Human Services : Social Services,http://www.lighthouseoakland.org/Joomla/,lighthouseoakland.org,Lighthouse of Oakland County,"Lighthouse of Oakland County (LOC) has been providing services to low-income families in Oakland County since 1972. Last year, LOC provided assistance to families and individuals in need on 70,000 separate occasions. The services these deserving people received were provided by LOC's three key subsidiaries: Lighthouse Community Development (LCD), rejuvenating communities through affordable housing and educated homeowners; Lighthouse Emergency Services (LES), providing emergency food, housing, medical, utility and other services to people who need immediate help; and Lighthouse PATH (PATH), which provides long-term housing and support to help women achieve self-sufficiency and a healthy family environment for their children. ",n
org11072.htm,"Health : Diseases, Disorders, and Disciplines",http://www.freetobreathe.org/,freetobreathe.org,Free to Breathe,"Free to Breathe has undertaken the bold, yet attainable, goal of doubling the survival rate of those diagnosed with lung cancer by 2022. Comprised of lung cancer survivors, leading medical practitioners, respected research authorities, advocates and other industry leaders, Free to Breathe is a representative of those affected by and fighting for a cure for lung cancer. Free to Breathe utilizes a multifaceted approach of funding cutting edge research, providing information on current treatment options and ensuring patients benefit from innovative therapies. Through its work, Free to Breathe provides the thousands diagnosed with lung cancer each year the hope of an eventual cure. ",n
org10574.htm,Community Development : Fundraising,http://www.jewishlongbeach.org/,jewishlongbeach.org,Jewish Federation of Greater Long Beach and West Orange County,"The Jewish Federation of Greater Long Beach and West Orange County anchor the Jewish Community Partnership. Since 1948, the Jewish Federation has worked to preserve Jewish life and strengthen Jewish advocacy, while also providing assistance to people in need and at risk, where they are. Collaborating with individuals and across the community, we connect those who want help to those who need it most. More than fundraisers, we are expert facilitators who identify, convene and nourish the critical partners, programs and services that touch thousands of lives, every day. In your neighborhood, your country, and around the world. ",n
org11403.htm,Human and Civil Rights : Advocacy and Education,http://www.legalaiddc.org,legalaiddc.org,Legal Aid Society of the District of Columbia,"The Legal Aid Society of the District of Columbia was formed in 1932 to provide civil legal aid to individuals, families and communities in the District who could not otherwise afford to hire a lawyer. Over the last 80 years, Legal Aid has helped tens of thousands of District residents obtain meaningful access to justice. Legal Aid is the law firm for clients who cannot afford a lawyer. Our staff and volunteers work each day in making the justice system work. Each year, with the support of the legal community, we extend our reach further and work harder to make justice meaningful for everyone. ",n
org6414.htm,"Animals : Animal Rights, Welfare, and Services",http://www.heartlandhumane.org/,heartlandhumane.org,Heartland Humane Society,"Heartland Humane Society is a local animal welfare organization, founded in Benton County by a number of compassionate citizens in 1966. Our mission is to build a more compassionate community by teaching humane messages to our youth, caring for homeless animals and strengthening the human-animal bond. Our programs include running an open-door shelter where we care for more than 3,200 animals each year, visiting every local elementary school with programs that sow the seeds of compassion and teach responsible pet ownership as well as safety around animals, providing services for low-income pet guardians, behavior counseling and referrals, lost and found services, and many more programs. ",n
org8187.htm,Environment : Environmental Protection and Conservation,http://www.greateryellowstone.org/,greateryellowstone.org,Greater Yellowstone Coalition,"The Greater Yellowstone Coalition (GYC) was founded in 1983 to protect the lands, waters, and wildlife of the Greater Yellowstone Ecosystem. We emerged as a nationally known advocate for the idea that ecosystem level sustainability and science should guide the management of the region's public and private lands. This vast ecosystem includes twenty million acres of wild country that includes Yellowstone and Grand Teton national parks, parts of six national forests, three national wildlife refuges, and state and private lands in Wyoming, Idaho, and Montana. We work to protect the land from mining, oil and gas, and other such human developments; to ensure rare and imperiled wildlife are sustained, including grizzly bears, bison, wolves and cutthroat trout; and in the face of climate change, to implement adaptation strategies to give wildlife the best chance of survival in an uncertain future, such as by restoring degraded habitats and protecting climate sensitive habitats and species. ",n
org7282.htm,Religion : Religious Media and Broadcasting,http://www.ihradio.com,ihradio.com,Immaculate Heart Radio,"Immaculate Heart Radio is a lay apostolate dedicated to spreading the knowledge, love and practice of the Roman Catholic Faith by means of radio. Our programming content is therefore primarily catechetical, devotional, and inspirational.Immaculate Heart Radio exists in response to the call of the Second Vatican Council to the laity to evangelize, and to its call for all members of the Church to use radio to evangelize. Immaculate Heart Radio offers its work in the worldwide effort to fulfill the call of Pope John Paul II for a New Evangelization and a New Springtime for the Church.Immaculate Heart Radio declares an absolute faithfulness to the Holy Father and the Bishops in union with him. We are bound to accurately and fully transmit the Faith as proposed by the Teaching Authority of the Church. We are specifically bound by the vehicle in which it is proposed for our time, the Catechism of the Catholic Church. We hold everything we broadcast up to the Catechism as its standard. These qualities shape our service to the faithful in the several dioceses in which we broadcast, our obedience to the bishops of those dioceses, and our assistance to local priests and religious.Immaculate Heart Radio is committed to Sharing the Heart of the Christian Faith in humility, charity, respect and ecumenism; and to draw upon the vast diversity of riches which is the Catholic heritage in order to broadcast something for every believer. ",n
org10245.htm,Human Services : Social Services,http://www.in-sight.org/,in-sight.org,INSIGHT,"INSIGHT works to inspire confidence, build skills, and empower people who are blind and visually impaired to become full integrated, equally valued members of society by providing diverse services that produce opportunities and choices. Vision rehabilitation is the key piece of INSIGHT's mission of inspiring confidence, building skills, and empowering people who are blind and visually impaired. Our team of trained professionals work with people to identify their needs, interests, and goals and then establish an action plan that may include a low vision assessment, rehabilitation training classes, or computer classes. INSIGHT Radio is a unique, closed-circuit radio reading service that keeps people who are print disabled informed and entertained throughout the day. ",n
org11158.htm,Human Services : Multipurpose Human Service Organizations,http://www.firehero.org,firehero.org,National Fallen Firefighters Foundation,"The United States Congress created the National Fallen Firefighters Foundation to lead a nationwide effort to remember America's fallen firefighters. Since 1992, the Foundation has developed and expanded programs to honor our fallen fire heroes and assist their families and coworkers. Since 1992, the Foundation has developed and expanded programs that fulfill that mandate. Our mission is to honor and remember America's fallen fire heroes and to provide resources to assist their survivors in rebuilding their lives. ",n
org12591.htm,Religion : Religious Activities,http://www.lifewithoutlimbs.org/,lifewithoutlimbs.org,Life Without Limbs,"Life Without Limbs works to cross boundaries and break down barriers, to build bridges that bring people to the love and hope found in Jesus Christ. Life Without Limbs was founded by Nick Vujicic who was born without arms or legs but was given the strength by God to surmount countless challenges and obstacles. Life Without Limbs is all about sharing this same hope and genuine love that Nick has personally experienced with people all over the globe through the Life Without Limbs website and live speaking events. ",n
org5431.htm,"International : International Peace, Security, and Affairs",http://www.washingtoninstitute.org,washingtoninstitute.org,The Washington Institute for Near East Policy,"Founded in 1985, The Washington Institute for Near East Policy was established to advance a balanced and realistic understanding of American interests in the Middle East. The Institute seeks to bring scholarship to bear on the making of U.S. policy in this vital region of the world. Drawing on the research of its scholars and the experience of policy practitioners, the Institute promotes an American engagement in the Middle East committed to strengthening alliances, nurturing friendships, and promoting security, peace, prosperity, and democracy for the people of the region. To that end, the Institute's programming and research agenda is dedicated to what is and what ought to be on the minds of policymakers, diplomats, scholars, and journalists. ",n
org6632.htm,Community Development : Housing and Neighborhood Development,http://www.greenamericatoday.org,greenamericatoday.org,Green America,"Founded in 1982, Green America's mission is to harness economic power-- the strength of consumers, investors, businesses, and the marketplace-- to create a socially just and environmentally sustainable society. We work for a world where all people have enough, where all communities are healthy and safe, and where the bounty of the Earth is preserved for all the generations to come. Green America is leading the way toward a more just and sustainable society. Together we have directed over $100 million in purchases to socially and environmentally responsible businesses that are the core of the living economy and channeled over $500 million in investments to community development financial institutions, including banks, credit unions, and loan funds. ",n
org14023.htm,"Arts, Culture, Humanities : Libraries, Historical Societies and Landmark Preservation",http://www.ridgefieldlibrary.org/,ridgefieldlibrary.org,Ridgefield Library Association,"The Ridgefield Library is a vital resource for the community- not only in what it has to offer in terms of resources and services, but also in terms of its warm, helpful staff. With over 1,100 daily visitors, The Ridgefield Library serves a large number of new and returning patrons. We are actively involved with the life of our community and seek to serve our patrons with excellence. The Library is an intellectual and cultural center for Ridgefield, offering a supportive, welcoming environment that encourages all to read, discover, question exchange ideas, and grow. ",n
org11635.htm,"Arts, Culture, Humanities : Performing Arts",http://www.neworleansopera.org,neworleansopera.org,New Orleans Opera Association,"The mission of the New Orleans Opera Association (NOOA) is to provide the finest possible operatic performances within its means to the New Orleans Metropolitan Area, the State of Louisiana, and the River and Gulf Regions. NOOA's goals are to plan, produce and present opera of the highest musical and artistic caliber to reach out to a broad public, educating them and developing in them a greater awareness of opera; to provide a statewide education program that includes live performance in the schools, a local student matinee of a mainstage operatic production, free public performances, and opera education lectures; to facilitate the attendance and comfort of individuals with physical and mental impairments; and to maintain the H. Lloyd Hawkins Scenic Studio as a local, national and international opera resource. ",n
org9386.htm,Education : Other Education Programs and Services,http://www.tfas.org/,tfas.org,The Fund for American Studies,"The Fund for American Studies (TFAS) seeks to create a brighter, more prosperous future by preparing young people for leadership, teaching them the ideas of freedom and a free-market economy. Our approach is to recruit young people likely to pursue careers in public policy, journalism, international affairs, business, government and related fields, and to educate them in the ideas most conducive to human achievement - individual liberty and personal responsibility. Founded in 1967, TFAS organizes programs in the United States, Europe, the Middle East, Asia and Latin America. ",n
org8286.htm,Animals : Wildlife Conservation,http://pollinator.org/,pollinator.org,Pollinator Partnership,"The Pollinator Partnership is the largest organization working to protect the health of managed and native pollinating animals vital to our North American ecosystems and agriculture. The Pollinator Partnership (P2) website is a premiere source of information for consumers, gardeners, land managers, educators, resource managers, producers, and farmers to help pollinators, essential components for all of life. As one of its many projects, P2 manages the North American Pollinator Protection Campaign, a collaborative group of over 120 organizations and individuals that promote and implement a continent-wide action plan to encourage activities to protect the numbers and health of all pollinating animals. ",n
org13260.htm,Human Services : Children's and Family Services,http://www.marathonkids.org/,marathonkids.org,Marathon Kids,"The mission of Marathon Kids is to improve the health of children by providing them the motivation, tools and support to live happier and healthier lifestyles. ",n
org14988.htm,Human and Civil Rights : Advocacy and Education,http://www.rockthevote.com/,rockthevote.com,Rock the Vote,"Fusing pop culture, politics, and technology, Rock the Vote works to mobilize the millennial voting bloc and the youth vote, protect voting rights, and advocate for an electoral process and voting system that works for the 21st century electorate. For almost 25 years, Rock the Vote has pioneered ways to make voting easier by simplifying and demystifying voter registration and elections for young adults. ",n
org15323.htm,"Arts, Culture, Humanities : Performing Arts",https://www.dmplayhouse.com/,dmplayhouse.com,Des Moines Community Playhouse,The Des Moines Community Playhouse partners with volunteers to create and deliver extraordinary theatre and education programs for communities in Central Iowa through high-quality entertainment with special emphasis on issues of social significance; programs which allow for the development of individual self-expression and self-esteem; and programs which identify and encourage individuals to pursue professional theatre development. ,n
org14499.htm,"Human Services : Youth Development, Shelter, and Crisis Services",http://www.louisianapurchasecouncil.org/,louisianapurchasecouncil.org,"Boy Scouts of America, Louisiana Purchase Council","The Louisiana Purchase Council's mission is to ""serve others by helping to instill values in young people and in other ways, to prepare them to make ethical choices during their lifetime in achieving their full potential. The Louisiana Purchase Council serves 20 parishes in Northeast and Central Louisiana. Parishes include: Allen, Avoyelles, Caldwell, Catahoula, Concordia, East Carroll, Franklin, Grant, Jackson, LaSalle, Lincoln, Madison, Morehouse, Ouachita, Rapides, Richland, Tensas, Union, West Carroll, and Winn. ",n
org10037.htm,Human and Civil Rights : Advocacy and Education,http://www.nrawc.org,nrawc.org,"NRA Special Contribution Fund, Whittington Center","The NRA Special Contribution Fund provides education and training in firearms safety, marksmanship, and wildlife conservation via the NRA Whittington Center, which covers 33,000 acres near Raton, New Mexico. Founded in 1973, the Whittington Center is the most comprehensive shooting facility in America today. In 2007 the Whittington Center was visited by over 183,000 unique visitors. Events in 2007 included clinics, tournaments, matches, guided and unguided hunts, nature trail rides, and Adventure Camp for junior outdoors enthusiasts. ",n
org6598.htm,"Animals : Animal Rights, Welfare, and Services",http://www.aavs.org,aavs.org,American Anti-Vivisection Society,"Founded in 1883, the American Anti-Vivisection Society (AAVS) is the oldest non-profit animal advocacy and educational organization in the United States dedicated to ending experimentation on animals in research, testing, and education. AAVS also opposes and works to end other forms of cruelty to animals. We work with students, grassroots groups, individuals, teachers, the media, other national organizations, government officials, members of the scientific community, and advocates in other countries to legally and effectively end the use of animals in science through education, advocacy, and the development of alternative methods to animal use. ",n
org3703.htm,"Human Services : Youth Development, Shelter, and Crisis Services",http://www.youthranches.org,youthranches.org,Florida Sheriffs Youth Ranches,"Founded in 1957, the Florida Sheriffs Youth Ranches works to prevent juvenile delinquency and develop strong, lawful, resilient, and productive citizens who will make a positive contribution to our communities for years to come. The Florida Sheriffs Youth Ranches is a growing network of services providing a wide array of child-care programs for children living within the state of Florida. These services include residential care and camping services such as summer camp, Harmony in the Streets, community based services, clinical social services, family life education and Harmony in the Schools. ",n
org4019.htm,"Human Services : Food Banks, Food Pantries, and Food Distribution",http://www.lafoodbank.org,lafoodbank.org,Los Angeles Regional Food Bank,"The Los Angeles Regional Food Bank has been serving the community since 1973. The Food Bank's mission is to mobilize resources to fight hunger in our community and our vision is that no one goes hungry in Los Angeles County. We are at the heart of a charitable food distribution network that includes 640 agencies with over 1,000 agency and program sites throughout Los Angeles County including abused and abandoned children homes, battered women shelters, senior centers, local food pantries, soup kitchens, AIDS hospices and more. In 2011, we distributed 60 million pounds of food including 14 million pounds of produce. We served 1 million men women and children. ",n
